image_path,label,split,group,label_name,source_split,outer_fold,evaluation_policy
wire/normal/01-o__2_IMG_2877 - 복사본__wire_002__slice_06.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_002__slice_07.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_002__slice_08.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_003__slice_03.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_003__slice_04.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_003__slice_05.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_003__slice_06.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_003__slice_07.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_01.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_02.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_03.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_04.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_05.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_06.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_07.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2877 - 복사본__wire_004__slice_08.png,0,train,01-o__2_IMG_2877 - 복사본,normal,train,2,fit
wire/normal/01-o__2_IMG_2941 - 복사본__wire_001__slice_01.png,0,val,01-o__2_IMG_2941 - 복사본,normal,train,0,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2941 - 복사본__wire_001__slice_02.png,0,val,01-o__2_IMG_2941 - 복사본,normal,train,0,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2941 - 복사본__wire_001__slice_03.png,0,val,01-o__2_IMG_2941 - 복사본,normal,train,0,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_01.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_03.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_07.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_08.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_09.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_10.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_11.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_12.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_13.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_14.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_15.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_16.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_001__slice_17.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_002__slice_01.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_002__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_01.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_03.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_07.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_08.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_09.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_10.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_11.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_12.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_13.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_14.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_15.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_16.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_17.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_18.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_003__slice_19.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_004__slice_01.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_004__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_004__slice_03.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_004__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_004__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_004__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_01.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_03.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_005__slice_07.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_01.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_03.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_07.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_08.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_09.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_10.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_11.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_12.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_13.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_14.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_15.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_006__slice_16.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_02.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_03.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_07.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_09.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_10.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_11.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_12.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_007__slice_13.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_008__slice_04.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_008__slice_05.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_008__slice_06.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_008__slice_07.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_2951__wire_008__slice_08.png,0,val,01-o__2_IMG_2951,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_01.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_02.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_03.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_04.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_05.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_06.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_07.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_08.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_09.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_10.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_11.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_12.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_13.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_14.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_15.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_001__slice_16.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_01.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_02.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_03.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_04.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_05.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_06.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_07.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_08.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_09.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_10.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_11.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_12.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_13.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_14.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_15.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_16.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_002__slice_17.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_01.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_02.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_03.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_04.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_05.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_06.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_07.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_08.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_09.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_10.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_11.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_12.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_13.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_14.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_15.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_16.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3222__wire_003__slice_17.png,0,val,01-o__2_IMG_3222,normal,train,2,inner_checkpoint_selection
wire/normal/01-o__2_IMG_3303__wire_001__slice_01.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_02.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_03.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_04.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_05.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_06.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_07.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_08.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_09.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_10.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_11.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_12.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_001__slice_13.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_01.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_02.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_03.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_04.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_05.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_06.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_07.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_08.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_09.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_10.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_002__slice_11.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_01.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_02.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_03.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_04.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_05.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_06.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_07.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_08.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
wire/normal/01-o__2_IMG_3303__wire_003__slice_09.png,0,train,01-o__2_IMG_3303,normal,train,0,fit
